0.00,1.00,0.00,0.00,24.00,40.00,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,28.00,48.33,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,32.00,55.48,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,36.00,61.73,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,40.00,67.28,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,44.00,72.28,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,48.00,76.83,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,52.00,80.99,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,56.00,84.84,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,60.00,88.41,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,64.00,91.74,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,68.00,94.87,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,72.00,97.81,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,76.00,100.59,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,80.00,103.22,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,84.00,105.72,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,88.00,108.10,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,92.00,110.37,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,96.00,112.55,1.00,0.00,20.00,0.00,
0.00,1.00,0.00,0.00,100.00,114.63,1.00,1.00,30.00,0.00,
0.00,1.00,0.00,0.00,104.00,116.63,1.00,1.00,40.00,0.00,
0.00,1.00,0.00,0.00,108.00,118.55,1.00,1.00,50.00,0.00,
0.00,1.00,0.00,0.00,112.00,120.41,1.00,1.00,60.00,0.00,
0.00,1.00,0.00,0.00,116.00,122.19,1.00,1.00,70.00,0.00,
0.00,1.00,0.00,0.00,120.00,123.92,1.00,1.00,80.00,0.00,
0.00,1.00,0.00,0.00,124.00,125.58,1.00,1.00,90.00,0.00,
0.00,1.00,0.00,0.00,128.00,127.20,1.00,1.00,100.00,0.00,
0.00,1.00,0.00,0.00,132.00,128.76,1.00,1.00,110.00,0.00,
0.00,1.00,0.00,0.00,136.00,130.27,1.00,1.00,120.00,0.00,
0.00,1.00,0.00,0.00,140.00,131.74,1.00,1.00,130.00,0.00,
0.00,1.00,0.00,0.00,144.00,133.17,1.00,1.00,140.00,0.00,
0.00,1.00,0.00,0.00,148.00,134.56,1.00,1.00,150.00,0.00,
0.00,1.00,0.00,0.00,152.00,135.91,1.00,1.00,160.00,0.00,
0.00,1.00,0.00,0.00,156.00,137.23,1.00,1.00,170.00,0.00,
0.00,1.00,0.00,0.00,160.00,138.51,1.00,1.00,180.00,0.00,
0.00,1.00,0.00,0.00,164.00,139.76,1.00,1.00,190.00,0.00,
0.00,1.00,0.00,0.00,168.00,140.98,1.00,1.00,200.00,0.00,
0.00,1.00,0.00,0.00,172.00,142.17,1.00,1.00,210.00,0.00,
0.00,1.00,0.00,0.00,176.00,143.33,1.00,1.00,220.00,0.00,
0.00,1.00,0.00,0.00,180.00,144.47,1.00,1.00,230.00,0.00,
0.00,1.00,0.00,0.00,184.00,145.58,1.00,1.00,240.00,0.00,
0.00,1.00,0.00,0.00,188.00,146.67,1.00,1.00,250.00,0.00,
0.00,1.00,0.00,0.00,192.00,147.73,1.00,1.00,260.00,0.00,
0.00,1.00,0.00,0.00,196.00,148.77,1.00,1.00,270.00,0.00,
0.00,1.00,0.00,0.00,200.00,149.79,1.00,1.00,280.00,0.00,
0.00,1.00,0.00,0.00,204.00,150.79,1.00,1.00,290.00,0.00,
0.00,1.00,0.00,0.00,208.00,151.77,1.00,1.00,300.00,0.00,
0.00,1.00,0.00,0.00,212.00,152.74,1.00,1.00,310.00,0.00,
0.00,1.00,0.00,0.00,216.00,153.68,1.00,1.00,320.00,0.00,
0.00,1.00,0.00,0.00,220.00,154.60,1.00,1.00,330.00,0.00,
0.00,1.00,0.00,0.00,224.00,155.51,1.00,1.00,340.00,0.00,
0.00,1.00,0.00,0.00,228.00,156.41,1.00,1.00,350.00,0.00,
0.00,1.00,0.00,0.00,232.00,157.28,1.00,1.00,360.00,0.00,
0.00,1.00,0.00,0.00,236.00,158.15,1.00,1.00,370.00,0.00,
0.00,1.00,0.00,0.00,240.00,158.99,1.00,1.00,380.00,0.00,
0.00,1.00,0.00,0.00,244.00,159.83,1.00,1.00,390.00,0.00,
0.00,1.00,0.00,0.00,248.00,160.65,1.00,1.00,400.00,0.00,
0.00,1.00,0.00,0.00,252.00,161.45,1.00,1.00,410.00,0.00,
0.00,1.00,0.00,0.00,256.00,162.25,1.00,1.00,420.00,0.00,
0.00,1.00,0.00,0.00,260.00,163.03,1.00,1.00,430.00,0.00,
0.00,1.00,0.00,0.00,264.00,163.80,1.00,1.00,440.00,0.00,
0.00,1.00,0.00,0.00,268.00,164.55,1.00,1.00,450.00,0.00,
0.00,1.00,0.00,0.00,272.00,165.30,1.00,1.00,460.00,0.00,
0.00,1.00,0.00,0.00,276.00,166.04,1.00,1.00,470.00,0.00,
0.00,1.00,0.00,0.00,280.00,166.76,1.00,1.00,480.00,0.00,
0.00,1.00,0.00,0.00,284.00,167.48,1.00,1.00,490.00,0.00,
0.00,1.00,0.00,0.00,288.00,168.18,1.00,1.00,500.00,0.00,
0.00,1.00,0.00,0.00,292.00,168.87,1.00,1.00,510.00,0.00,
0.00,1.00,0.00,0.00,296.00,169.56,1.00,1.00,520.00,0.00,
0.00,1.00,0.00,0.00,300.00,170.23,1.00,1.00,530.00,0.00,
0.00,0.00,1.00,0.00,304.00,170.90,1.00,0.00,526.00,1.00,
0.00,0.00,1.00,0.00,308.00,171.56,1.00,0.00,522.00,1.00,
0.00,0.00,1.00,0.00,312.00,172.21,1.00,0.00,518.00,1.00,
0.00,0.00,1.00,0.00,316.00,172.85,1.00,0.00,514.00,1.00,
0.00,0.00,1.00,0.00,320.00,173.48,1.00,0.00,510.00,1.00,
0.00,0.00,1.00,0.00,324.00,174.11,1.00,0.00,506.00,1.00,
0.00,0.00,1.00,0.00,328.00,174.72,1.00,0.00,502.00,1.00,
0.00,0.00,1.00,0.00,332.00,175.33,1.00,0.00,498.00,1.00,
0.00,0.00,1.00,0.00,336.00,175.94,1.00,0.00,494.00,1.00,
0.00,0.00,1.00,0.00,340.00,176.53,1.00,0.00,490.00,1.00,
0.00,0.00,1.00,0.00,344.00,177.12,1.00,0.00,486.00,1.00,
0.00,0.00,1.00,0.00,348.00,177.70,1.00,0.00,482.00,1.00,
0.00,0.00,1.00,0.00,352.00,178.28,1.00,0.00,478.00,1.00,
0.00,0.00,1.00,0.00,356.00,178.84,1.00,0.00,474.00,1.00,
0.00,0.00,1.00,0.00,360.00,179.41,1.00,0.00,470.00,1.00,
0.00,0.00,1.00,0.00,364.00,179.96,1.00,0.00,466.00,1.00,
0.00,0.00,1.00,0.00,368.00,180.51,1.00,0.00,462.00,1.00,
0.00,0.00,1.00,0.00,372.00,181.05,1.00,0.00,458.00,1.00,
0.00,0.00,1.00,0.00,376.00,181.59,1.00,0.00,454.00,1.00,
0.00,0.00,1.00,0.00,380.00,182.12,1.00,0.00,450.00,1.00,
0.00,0.00,1.00,0.00,384.00,182.65,1.00,0.00,446.00,1.00,
0.00,0.00,1.00,0.00,388.00,183.17,1.00,0.00,442.00,1.00,
0.00,0.00,1.00,0.00,392.00,183.69,1.00,0.00,438.00,1.00,
0.00,0.00,1.00,0.00,396.00,184.20,1.00,0.00,434.00,1.00,
0.00,0.00,1.00,0.00,400.00,184.70,1.00,0.00,430.00,1.00,
0.00,0.00,1.00,0.00,404.00,185.20,1.00,0.00,426.00,1.00,
0.00,0.00,1.00,0.00,408.00,185.70,1.00,0.00,422.00,1.00,
0.00,0.00,1.00,0.00,412.00,186.19,1.00,0.00,418.00,1.00,
0.00,0.00,1.00,0.00,416.00,186.67,1.00,0.00,414.00,1.00,
0.00,0.00,1.00,0.00,420.00,187.15,1.00,0.00,410.00,1.00,
0.00,0.00,1.00,0.00,424.00,187.63,1.00,0.00,406.00,1.00,
0.00,0.00,1.00,0.00,428.00,188.10,1.00,0.00,402.00,1.00,
0.00,0.00,1.00,0.00,432.00,188.57,1.00,0.00,398.00,1.00,
0.00,0.00,1.00,0.00,436.00,189.03,1.00,0.00,394.00,1.00,
0.00,0.00,1.00,0.00,440.00,189.49,1.00,0.00,390.00,1.00,
0.00,0.00,1.00,0.00,444.00,189.95,1.00,0.00,386.00,1.00,
0.00,0.00,1.00,0.00,448.00,190.40,1.00,0.00,382.00,1.00,
0.00,0.00,1.00,0.00,452.00,190.84,1.00,0.00,378.00,1.00,
0.00,0.00,1.00,0.00,456.00,191.28,1.00,0.00,374.00,1.00,
0.00,0.00,1.00,0.00,460.00,191.72,1.00,0.00,370.00,1.00,
0.00,0.00,1.00,0.00,464.00,192.16,1.00,0.00,366.00,1.00,
0.00,0.00,1.00,0.00,468.00,192.59,1.00,0.00,362.00,1.00,
0.00,0.00,1.00,0.00,472.00,193.02,1.00,0.00,358.00,1.00,
0.00,0.00,1.00,0.00,476.00,193.44,1.00,0.00,354.00,1.00,
0.00,0.00,1.00,0.00,480.00,193.86,1.00,0.00,350.00,1.00,
0.00,0.00,1.00,0.00,484.00,194.28,1.00,0.00,346.00,1.00,
0.00,0.00,1.00,0.00,488.00,194.69,1.00,0.00,342.00,1.00,
0.00,0.00,1.00,0.00,492.00,195.10,1.00,0.00,338.00,1.00,
0.00,0.00,1.00,0.00,496.00,195.51,1.00,0.00,334.00,1.00,
0.00,0.00,1.00,0.00,500.00,195.91,1.00,0.00,330.00,1.00,
0.00,0.00,1.00,0.00,504.00,196.31,1.00,0.00,326.00,1.00,
0.00,0.00,1.00,0.00,508.00,196.71,1.00,0.00,322.00,1.00,
0.00,0.00,1.00,0.00,512.00,197.10,1.00,0.00,318.00,1.00,
0.00,0.00,1.00,0.00,516.00,197.49,1.00,0.00,314.00,1.00,
0.00,0.00,1.00,0.00,520.00,197.88,1.00,0.00,310.00,1.00,
0.00,0.00,1.00,0.00,524.00,198.26,1.00,0.00,306.00,1.00,
0.00,0.00,1.00,0.00,528.00,198.64,1.00,0.00,302.00,1.00,
0.00,0.00,1.00,0.00,532.00,199.02,1.00,0.00,298.00,1.00,
0.00,0.00,1.00,0.00,536.00,199.40,1.00,0.00,294.00,1.00,
0.00,0.00,1.00,0.00,540.00,199.77,1.00,0.00,290.00,1.00,
0.00,0.00,1.00,0.00,544.00,200.14,1.00,0.00,286.00,1.00,
0.00,0.00,1.00,0.00,548.00,199.51,0.00,0.00,286.00,1.00,
0.00,0.00,1.00,0.00,552.00,198.88,0.00,0.00,282.00,1.00,
0.00,0.00,1.00,0.00,556.00,198.24,0.00,0.00,278.00,1.00,
0.00,0.00,1.00,0.00,560.00,197.60,0.00,0.00,274.00,1.00,
0.00,0.00,1.00,0.00,564.00,196.95,0.00,0.00,270.00,1.00,
0.00,0.00,1.00,0.00,568.00,196.31,0.00,0.00,266.00,1.00,
0.00,0.00,1.00,0.00,572.00,195.66,0.00,0.00,262.00,1.00,
0.00,0.00,1.00,0.00,576.00,195.01,0.00,0.00,258.00,1.00,
0.00,0.00,1.00,0.00,580.00,194.36,0.00,0.00,254.00,1.00,
0.00,0.00,1.00,0.00,584.00,193.70,0.00,0.00,250.00,1.00,
0.00,0.00,1.00,0.00,588.00,193.05,0.00,0.00,246.00,1.00,
0.00,0.00,1.00,0.00,592.00,192.39,0.00,0.00,242.00,1.00,
0.00,0.00,1.00,0.00,596.00,191.72,0.00,0.00,238.00,1.00,
0.00,0.00,1.00,0.00,600.00,191.06,0.00,0.00,234.00,1.00,
0.00,0.00,1.00,0.00,604.00,190.39,0.00,0.00,230.00,1.00,
0.00,0.00,1.00,0.00,608.00,189.72,0.00,0.00,226.00,1.00,
0.00,0.00,1.00,0.00,612.00,189.05,0.00,0.00,222.00,1.00,
0.00,0.00,1.00,0.00,616.00,188.38,0.00,0.00,218.00,1.00,
0.00,0.00,1.00,0.00,620.00,187.70,0.00,0.00,214.00,1.00,
0.00,0.00,1.00,0.00,624.00,187.03,0.00,0.00,210.00,1.00,
0.00,0.00,1.00,0.00,628.00,186.35,0.00,0.00,206.00,1.00,
0.00,0.00,1.00,0.00,632.00,185.67,0.00,0.00,202.00,1.00,
0.00,0.00,1.00,0.00,636.00,184.98,0.00,0.00,198.00,1.00,
0.00,0.00,1.00,0.00,640.00,184.30,0.00,0.00,194.00,1.00,
0.00,0.00,1.00,0.00,644.00,183.61,0.00,0.00,190.00,1.00,
0.00,0.00,1.00,0.00,648.00,182.92,0.00,0.00,186.00,1.00,
0.00,0.00,1.00,0.00,652.00,182.23,0.00,0.00,182.00,1.00,
0.00,0.00,1.00,0.00,656.00,181.53,0.00,0.00,178.00,1.00,
0.00,0.00,1.00,0.00,660.00,180.84,0.00,0.00,174.00,1.00,
0.00,0.00,1.00,0.00,664.00,180.14,0.00,0.00,170.00,1.00,
0.00,0.00,1.00,0.00,668.00,179.44,0.00,0.00,166.00,1.00,
0.00,0.00,1.00,0.00,672.00,178.74,0.00,0.00,162.00,1.00,
0.00,0.00,1.00,0.00,676.00,178.04,0.00,0.00,158.00,1.00,
0.00,0.00,1.00,0.00,680.00,177.34,0.00,0.00,154.00,1.00,
